Transaction_ID,Product
1836,citrus fruit
1837,pip fruit
1838,root vegetables
1839,pip fruit
1840,onions
1841,tropical fruit
1842,other vegetables
1843,citrus fruit
1844,canned beer
1845,root vegetables
1846,tropical fruit
1847,butter milk
1848,root vegetables
1849,pork
1850,pip fruit
1851,canned beer
1852,tropical fruit
1853,pork
1854,pip fruit
1855,rolls/buns
1856,meat
1857,soda
1858,root vegetables
1859,root vegetables
1860,sausage
1861,butter
1862,sauces
1863,beef
1864,ham
1865,rolls/buns
1866,tropical fruit
1867,sausage
1868,tropical fruit
1869,soda
1870,whole milk
1871,pip fruit
1872,whole milk
1873,chicken
1874,root vegetables
1875,rolls/buns
1876,butter
1877,tropical fruit
1878,sausage
1879,soda
1880,rolls/buns
1881,tropical fruit
1882,tropical fruit
1883,UHT-milk
1884,root vegetables
1885,pip fruit
1886,whole milk
1887,dessert
1888,other vegetables
1889,pork
1890,frankfurter
1891,whole milk
1892,frankfurter
1893,whipped/sour cream
1894,curd
1895,other vegetables
1896,ham
1897,whole milk
1898,whole milk
1899,soda
1900,margarine
1901,pip fruit
1902,other vegetables
1903,whole milk
1904,pork
1905,sausage
1906,curd
1907,canned beer
1908,napkins
1909,chewing gum
1910,ice cream
1911,bottled water
1912,liver loaf
1913,citrus fruit
1914,chicken
1915,citrus fruit
1916,bottled water
1917,pip fruit
1918,whole milk
1919,hamburger meat
1920,turkey
1921,ham
1922,citrus fruit
1923,sausage
1924,yogurt
1925,butter
1926,chicken
1927,beverages
1928,onions
1929,bottled beer
1930,butter
1931,root vegetables
1932,sausage
1933,ham
1934,soda
1935,chicken
1936,sausage
1937,other vegetables
1938,whole milk
1939,root vegetables
1940,chicken
1941,tropical fruit
1942,pork
1943,tropical fruit
1944,chicken
1945,other vegetables
1946,whipped/sour cream
1947,whole milk
1948,root vegetables
1949,sausage
1950,frozen vegetables
1951,beef
1952,root vegetables
1953,rolls/buns
1954,canned beer
1955,sweet spreads
1956,beef
1957,frozen vegetables
1958,bottled water
1959,domestic eggs
1960,ice cream
1961,ice cream
1962,butter
1963,sausage
1964,ham
1965,citrus fruit
1966,red/blush wine
1967,butter
1968,whole milk
1969,hard cheese
1970,hygiene articles
1971,soups
1972,pastry
1973,onions
1974,ice cream
1975,herbs
1976,citrus fruit
1977,white bread
1978,pip fruit
1979,misc. beverages
1980,ice cream
1981,pot plants
1982,beef
1983,canned beer
1984,cat food
1985,whipped/sour cream
1986,shopping bags
1987,berries
1988,whole milk
1989,root vegetables
1990,pork
1991,sausage
1992,bottled water
1993,ice cream
1994,berries
1995,bottled beer
1996,pork
1997,ice cream
1998,curd
1999,sausage
2000,rolls/buns
2001,other vegetables
2002,other vegetables
2003,root vegetables
2004,other vegetables
2005,pastry
2006,other vegetables
2007,other vegetables
2008,citrus fruit
2009,white bread
2010,citrus fruit
2011,whole milk
2012,chocolate
2013,citrus fruit
2014,other vegetables
2015,sausage
2016,root vegetables
2017,sausage
2018,pip fruit
2019,tropical fruit
2020,pork
2021,whole milk
2022,mustard
2023,citrus fruit
2024,whole milk
2025,root vegetables
2026,citrus fruit
2027,UHT-milk
2028,soda
2029,tropical fruit
2030,shopping bags
2031,bottled beer
2032,beef
2033,pip fruit
2034,root vegetables
2035,chicken
2036,bottled water
2037,flour
2038,pip fruit
2039,whole milk
2040,frankfurter
2041,canned beer
2042,whole milk
2043,canned beer
2044,butter milk
2045,margarine
2046,whole milk
2047,whole milk
2048,canned beer
2049,salty snack
2050,root vegetables
2051,sausage
2052,brown bread
2053,other vegetables
2054,sausage
2055,ham
2056,domestic eggs
2057,sausage
2058,root vegetables
2059,other vegetables
2060,citrus fruit
2061,pork
2062,onions
2063,other vegetables
2064,chicken
2065,pip fruit
2066,berries
2067,whole milk
2068,chicken
2069,pork
2070,whole milk
2071,pork
2072,cat food
2073,finished products
2074,brown bread
2075,berries
2076,ham
2077,fish
2078,pastry
2079,sausage
2080,whole milk
2081,bottled beer
2082,whole milk
2083,sausage
2084,soda
2085,ham
2086,bottled beer
2087,sausage
2088,sausage
2089,sausage
2090,sausage
2091,pork
2092,root vegetables
2093,citrus fruit
2094,other vegetables
2095,whole milk
2096,yogurt
2097,UHT-milk
2098,citrus fruit
2099,citrus fruit
2100,whole milk
2101,canned beer
2102,rolls/buns
2103,sausage
2104,frozen fish
2105,other vegetables
2106,rolls/buns
2107,tropical fruit
2108,butter milk
2109,sausage
2110,pastry
2111,spread cheese
2112,rolls/buns
2113,frankfurter
2114,frankfurter
2115,condensed milk
2116,rolls/buns
2117,frankfurter
2118,rolls/buns
2119,rolls/buns
2120,other vegetables
2121,sausage
2122,coffee
2123,pip fruit
2124,citrus fruit
2125,flour
2126,frankfurter
2127,soda
2128,soda
2129,root vegetables
2130,pork
2131,frozen vegetables
2132,tropical fruit
2133,citrus fruit
2134,frankfurter
2135,other vegetables
2136,sweet spreads
2137,frankfurter
2138,pork
2139,sausage
2140,pip fruit
2141,bottled beer
2142,beverages
2143,liver loaf
2144,frankfurter
2145,berries
2146,curd
2147,sausage
2148,onions
2149,soda
2150,soda
2151,chicken
2152,cream cheese 
2153,bottled water
2154,chocolate
2155,cream cheese 
2156,whole milk
2157,whole milk
2158,fruit/vegetable juice
2159,onions
2160,tropical fruit
2161,tropical fruit
2162,pastry
2163,hamburger meat
2164,frankfurter
2165,tropical fruit
2166,butter
2167,rolls/buns
2168,sausage
2169,citrus fruit
2170,tropical fruit
2171,pork
2172,whole milk
2173,hamburger meat
2174,frankfurter
2175,sausage
2176,other vegetables
2177,ham
2178,bottled beer
2179,pip fruit
2180,pasta
2181,pip fruit
2182,pork
2183,frankfurter
2184,rolls/buns
2185,sausage
2186,tropical fruit
2187,chicken
2188,whole milk
2189,ham
2190,soda
2191,chicken
2192,canned beer
2193,pip fruit
2194,tropical fruit
2195,domestic eggs
2196,meat
2197,citrus fruit
2198,sausage
2199,rolls/buns
2200,light bulbs
2201,rolls/buns
2202,meat
2203,root vegetables
2204,tropical fruit
2205,citrus fruit
2206,whole milk
2207,margarine
2208,hamburger meat
2209,dessert
2210,beef
2211,other vegetables
2212,tropical fruit
2213,chicken
2214,brown bread
2215,sausage
2216,hamburger meat
2217,pork
2218,sausage
2219,soda
2220,sweet spreads
2221,pastry
2222,other vegetables
2223,root vegetables
2224,whipped/sour cream
2225,whole milk
2226,whole milk
2227,citrus fruit
2228,other vegetables
2229,pork
2230,pip fruit
2231,bottled beer
2232,other vegetables
2233,whole milk
2234,pastry
2235,sausage
2236,sausage
2237,salty snack
2238,dessert
2239,pork
2240,frankfurter
2241,butter
2242,other vegetables
2243,liver loaf
2244,frankfurter
2245,whole milk
2246,frankfurter
2247,root vegetables
2248,soda
2249,butter
2250,cat food
2251,chewing gum
2252,berries
2253,other vegetables
2254,yogurt
2255,tropical fruit
2256,whole milk
2257,curd
2258,whole milk
2259,bottled water
2260,soda
2261,sausage
2262,oil
2263,hamburger meat
2264,onions
2265,pork
2266,pip fruit
2267,pork
2268,citrus fruit
2269,yogurt
2270,frankfurter
2271,frankfurter
2272,brown bread
2273,root vegetables
2274,dish cleaner
2275,yogurt
2276,sausage
2277,sauces
2278,brown bread
2279,citrus fruit
2280,cream cheese 
2281,beverages
2282,curd
2283,ice cream
2284,hard cheese
2285,detergent
2286,bottled water
2287,soda
2288,pip fruit
2289,whole milk
2290,waffles
2291,sausage
2292,chicken
2293,beverages
2294,ice cream
2295,butter
2296,beverages
2297,frankfurter
2298,detergent
2299,sausage
2300,chicken
2301,yogurt
2302,whole milk
2303,yogurt
2304,whipped/sour cream
2305,whole milk
2306,citrus fruit
2307,whole milk
2308,citrus fruit
2309,pork
2310,beverages
2311,UHT-milk
2312,beef
2313,other vegetables
2314,whole milk
2315,frankfurter
2316,yogurt
2317,canned beer
2318,canned beer
2319,other vegetables
2320,frankfurter
2321,canned beer
2322,pork
2323,frankfurter
2324,chocolate
2325,citrus fruit
2326,specialty fat
2327,spread cheese
2328,whole milk
2329,whole milk
2330,whole milk
2331,hygiene articles
2332,beef
2333,meat
2334,beef
2335,pip fruit
2336,other vegetables
2337,hamburger meat
2338,rolls/buns
2339,instant coffee
2340,canned beer
2341,pork
2342,pork
2343,tropical fruit
2344,whole milk
2345,frankfurter
2346,beverages
2347,pip fruit
2348,pip fruit
2349,frankfurter
2350,sausage
2351,long life bakery product
2352,bottled water
2353,beef
2354,domestic eggs
2355,oil
2356,meat
2357,processed cheese
2358,sausage
2359,citrus fruit
2360,frozen vegetables
2361,sausage
2362,pastry
2363,pork
2364,berries
2365,whole milk
2366,ham
2367,packaged fruit/vegetables
2368,packaged fruit/vegetables
2369,rolls/buns
2370,whole milk
2371,whole milk
2372,sausage
2373,white bread
2374,rolls/buns
2375,bottled water
2376,other vegetables
2377,frankfurter
2378,frankfurter
2379,frankfurter
2380,rolls/buns
2381,sausage
2382,brown bread
2383,UHT-milk
2384,pip fruit
2385,whole milk
2386,processed cheese
2387,hamburger meat
2388,beef
2389,whole milk
2390,hamburger meat
2391,pasta
2392,tropical fruit
2393,whole milk
2394,sausage
2395,rolls/buns
2396,sliced cheese
2397,rolls/buns
2398,sausage
2399,pastry
2400,rolls/buns
2401,pork
2402,other vegetables
2403,domestic eggs
2404,ham
2405,soda
2406,specialty chocolate
2407,pork
2408,other vegetables
2409,onions
2410,tropical fruit
2411,pip fruit
2412,sausage
2413,rolls/buns
2414,hamburger meat
2415,citrus fruit
2416,whole milk
2417,root vegetables
2418,chewing gum
2419,beef
2420,rolls/buns
2421,citrus fruit
2422,snack products
2423,sausage
2424,mustard
2425,sausage
2426,frozen meals
2427,sausage
2428,spread cheese
2429,sausage
2430,herbs
2431,tropical fruit
2432,frankfurter
2433,domestic eggs
2434,sausage
2435,citrus fruit
2436,pip fruit
2437,onions
2438,frankfurter
2439,shopping bags
2440,bottled beer
2441,frankfurter
2442,whole milk
2443,soda
2444,beef
2445,bottled water
2446,sausage
2447,ice cream
2448,tropical fruit
2449,whole milk
2450,yogurt
2451,herbs
2452,whole milk
2453,meat
2454,frankfurter
2455,citrus fruit
2456,canned beer
2457,chicken
2458,yogurt
2459,beef
2460,whipped/sour cream
2461,pip fruit
2462,frankfurter
2463,soda
2464,pip fruit
2465,citrus fruit
2466,whole milk
2467,root vegetables
2468,sausage
2469,liver loaf
2470,soda
2471,root vegetables
2472,other vegetables
2473,tropical fruit
2474,butter
2475,sausage
2476,butter
2477,whole milk
2478,other vegetables
2479,whole milk
2480,white bread
2481,pork
2482,whipped/sour cream
2483,yogurt
2484,butter milk
2485,yogurt
2486,other vegetables
2487,pastry
2488,yogurt
2489,citrus fruit
2490,condensed milk
2491,root vegetables
2492,other vegetables
2493,citrus fruit
2494,frankfurter
2495,sausage
2496,other vegetables
2497,herbs
2498,ham
2499,root vegetables
2500,soda
2501,sausage
2502,frankfurter
2503,bottled water
2504,meat
2505,ham
2506,sugar
2507,chicken
2508,UHT-milk
2509,beef
2510,ham
2511,rolls/buns
2512,citrus fruit
2513,citrus fruit
2514,cat food
2515,hard cheese
2516,frankfurter
2517,bottled beer
2518,yogurt
2519,frankfurter
2520,rolls/buns
2521,whole milk
2522,meat
2523,curd
2524,beverages
2525,frankfurter
2526,sausage
2527,sausage
2528,meat
2529,sausage
2530,whole milk
2531,canned beer
2532,frankfurter
2533,long life bakery product
2534,pork
2535,pip fruit
2536,bottled beer
2537,pork
2538,bottled water
2539,whole milk
2540,curd
2541,tropical fruit
2542,pip fruit
2543,chicken
2544,whole milk
2545,citrus fruit
2546,canned beer
2547,pip fruit
2548,photo/film
2549,root vegetables
2550,frankfurter
2551,yogurt
2552,UHT-milk
2553,organic sausage
2554,whole milk
2555,meat
2556,pork
2557,coffee
2558,soft cheese
2559,sausage
2560,sausage
2561,finished products
2562,whole milk
2563,curd
2564,coffee
2565,tropical fruit
2566,soda
2567,whole milk
2568,bottled beer
2569,oil
2570,hamburger meat
2571,yogurt
2572,pork
2573,frankfurter
2574,sausage
2575,canned beer
2576,frankfurter
2577,beef
2578,yogurt
2579,long life bakery product
2580,other vegetables
2581,pastry
2582,sausage
2583,canned beer
2584,sausage
2585,canned beer
2586,finished products
2587,other vegetables
2588,pork
2589,beef
2590,specialty bar
2591,canned beer
2592,bottled beer
2593,ham
2594,tropical fruit
2595,chicken
2596,pork
2597,yogurt
2598,chicken
2599,sausage
2600,hard cheese
2601,long life bakery product
2602,chicken
2603,frankfurter
2604,pastry
2605,shopping bags
2606,tropical fruit
2607,frozen meals
2608,whole milk
2609,pork
2610,hamburger meat
2611,other vegetables
2612,domestic eggs
2613,hamburger meat
2614,berries
2615,pastry
2616,sausage
2617,frozen vegetables
2618,dessert
2619,pip fruit
2620,liver loaf
2621,root vegetables
2622,root vegetables
2623,other vegetables
2624,chicken
2625,rolls/buns
2626,butter milk
2627,butter milk
2628,onions
2629,ham
2630,coffee
2631,chicken
2632,whole milk
2633,frankfurter
2634,citrus fruit
2635,tropical fruit
2636,citrus fruit
2637,whole milk
2638,canned beer
2639,canned beer
2640,citrus fruit
2641,chicken
2642,canned beer
2643,sugar
2644,pork
2645,rolls/buns
2646,whole milk
2647,rolls/buns
2648,mayonnaise
2649,rolls/buns
2650,pork
2651,citrus fruit
2652,beverages
2653,napkins
2654,canned beer
2655,soda
2656,bottled beer
2657,sausage
2658,sausage
2659,rolls/buns
2660,tropical fruit
2661,frankfurter
2662,sausage
2663,sausage
2664,whole milk
2665,root vegetables
2666,sausage
2667,root vegetables
2668,tropical fruit
2669,hamburger meat
2670,meat
2671,soda
2672,frankfurter
2673,other vegetables
2674,whole milk
2675,pastry
2676,canned beer
2677,canned beer
2678,condensed milk
2679,ham
2680,cream cheese 
2681,pork
2682,pastry
2683,citrus fruit
2684,meat
2685,soda
2686,yogurt
2687,whipped/sour cream
2688,sausage
2689,canned beer
2690,root vegetables
2691,pastry
2692,rolls/buns
2693,rolls/buns
2694,frankfurter
2695,sausage
2696,liquor
2697,yogurt
2698,frankfurter
2699,ham
2700,chocolate
2701,bottled beer
2702,chicken
2703,specialty cheese
2704,frankfurter
2705,pip fruit
2706,canned beer
2707,pork
2708,canned beer
2709,beef
2710,rolls/buns
2711,dental care
2712,sausage
2713,rolls/buns
2714,whole milk
2715,beef
2716,ham
2717,finished products
2718,dessert
2719,rolls/buns
2720,sausage
2721,citrus fruit
2722,whole milk
2723,whole milk
2724,sausage
2725,root vegetables
2726,organic sausage
2727,pork
2728,dessert
2729,canned beer
2730,citrus fruit
2731,hamburger meat
2732,citrus fruit
2733,other vegetables
2734,canned beer
2735,rolls/buns
2736,ham
2737,beverages
2738,whole milk
2739,canned beer
2740,frankfurter
2741,whole milk
2742,citrus fruit
2743,frankfurter
2744,frankfurter
2745,yogurt
2746,whipped/sour cream
2747,candy
2748,frankfurter
2749,chicken
2750,sausage
2751,brown bread
2752,pip fruit
2753,bottled water
2754,chicken
2755,sausage
2756,chicken
2757,pork
2758,ham
2759,citrus fruit
2760,rolls/buns
2761,tropical fruit
2762,other vegetables
2763,other vegetables
2764,photo/film
2765,pork
2766,pastry
2767,frankfurter
2768,rolls/buns
2769,berries
2770,photo/film
2771,photo/film
2772,whole milk
2773,waffles
2774,sausage
2775,hamburger meat
2776,canned beer
2777,other vegetables
2778,chicken
2779,ice cream
2780,pork
2781,citrus fruit
2782,frozen meals
2783,ham
2784,hamburger meat
2785,soda
2786,frankfurter
2787,canned beer
2788,frozen meals
2789,whole milk
2790,misc. beverages
2791,canned beer
2792,root vegetables
2793,sausage
2794,canned beer
2795,tropical fruit
2796,pastry
2797,sausage
2798,canned beer
2799,soda
2800,canned beer
2801,cat food
2802,sausage
2803,bottled water
2804,soda
2805,rolls/buns
2806,pork
2807,frozen meals
2808,soda
2809,pastry
2810,shopping bags
2811,brown bread
2812,yogurt
2813,bottled beer
2814,pip fruit
2815,hamburger meat
2816,long life bakery product
2817,ham
2818,butter
2819,whole milk
2820,dessert
2821,photo/film
2822,bags
2823,rolls/buns
2824,brown bread
2825,beef
2826,dessert
2827,misc. beverages
2828,sugar
2829,sausage
2830,whole milk
2831,sausage
2832,canned beer
2833,citrus fruit
2834,sausage
2835,whole milk
2836,pip fruit
2837,frankfurter
2838,citrus fruit
2839,misc. beverages
2840,frankfurter
2841,chocolate
2842,ham
2843,frankfurter
2844,brown bread
2845,rolls/buns
2846,pip fruit
2847,sausage
2848,root vegetables
2849,pork
2850,whole milk
2851,beverages
2852,tropical fruit
2853,specialty chocolate
2854,pastry
2855,cat food
2856,chicken
2857,bottled beer
2858,whipped/sour cream
2859,long life bakery product
2860,beef
2861,salty snack
2862,other vegetables
2863,meat
2864,fish
2865,whole milk
2866,detergent
2867,hamburger meat
2868,whole milk
2869,beef
2870,frozen meals
2871,pip fruit
2872,yogurt
2873,rolls/buns
2874,whole milk
2875,ham
2876,frozen meals
2877,ice cream
2878,pork
2879,chewing gum
2880,tropical fruit
2881,whole milk
2882,whole milk
2883,bottled water
2884,sausage
2885,whole milk
2886,whole milk
2887,whole milk
2888,pork
2889,curd
2890,dessert
2891,waffles
2892,onions
2893,misc. beverages
2894,shopping bags
2895,white wine
2896,frankfurter
2897,white bread
2898,pork
2899,other vegetables
2900,pork
2901,berries
2902,frankfurter
2903,root vegetables
2904,finished products
2905,bottled water
2906,margarine
2907,soda
2908,hamburger meat
2909,root vegetables
2910,root vegetables
2911,soda
2912,canned beer
2913,frozen fish
2914,beverages
2915,pip fruit
2916,pot plants
2917,pork
2918,fruit/vegetable juice
2919,fruit/vegetable juice
2920,fruit/vegetable juice
2921,tropical fruit
2922,yogurt
2923,canned beer
2924,canned beer
2925,cream cheese 
2926,bottled water
2927,sausage
2928,soda
2929,newspapers
2930,whole milk
2931,pot plants
2932,yogurt
2933,roll products 
2934,soft cheese
2935,frozen meals
